"ID";"HGNC";"External Name"
"ENSSHAT00000017527";"MARCH1";"MARCH1"
"ENSSHAT00000017528";"HNF1A";"HNF1A"
"ENSSHAT00000017529";NA;NA
"ENSSHAT00000017530";"KRT75";"KRT75"
"ENSSHAT00000017531";"SUPT7L";"SUPT7L"
"ENSSHAT00000017532";"SEC24A";"SEC24A"
"ENSSHAT00000017533";"SEC24A";"SEC24A"
"ENSSHAT00000017534";"MPHOSPH9";"MPHOSPH9"
"ENSSHAT00000017535";"MPHOSPH9";"MPHOSPH9"
"ENSSHAT00000017536";NA;NA
"ENSSHAT00000017537";"PPM1H";"PPM1H"
"ENSSHAT00000017538";"SV2B";"SV2B"
"ENSSHAT00000017539";"TBCE";"TBCE"
"ENSSHAT00000017540";"TBCE";"TBCE"
"ENSSHAT00000017541";"DDX59";"DDX59"
"ENSSHAT00000017542";"RUNX1";"RUNX1"
"ENSSHAT00000017543";"TRAK1";"TRAK1"
"ENSSHAT00000017544";"IL20RA";"IL20RA"
"ENSSHAT00000017545";"STC1";"STC1"
"ENSSHAT00000017546";"UST";"UST"
"ENSSHAT00000017547";"PLCXD2";"PLCXD2"
"ENSSHAT00000017548";NA;NA
"ENSSHAT00000017549";"USPL1";"USPL1"
"ENSSHAT00000017550";"PAG1";"PAG1"
"ENSSHAT00000017551";"DNAH2";"DNAH2"
"ENSSHAT00000017552";"EPM2A";"EPM2A"
"ENSSHAT00000017553";"PLIN2";"PLIN2"
"ENSSHAT00000017554";"NDUFAF3";"NDUFAF3"
"ENSSHAT00000017555";"NDUFAF3";"NDUFAF3"
"ENSSHAT00000017556";"SOD2";"SOD2"
"ENSSHAT00000017557";NA;NA
"ENSSHAT00000017558";"SOS1";"SOS1"
"ENSSHAT00000017559";"SOS1";"SOS1"
"ENSSHAT00000017560";"GUK1";"GUK1"
"ENSSHAT00000017561";"SDK2";"SDK2"
"ENSSHAT00000017562";"SCFD1";"SCFD1"
"ENSSHAT00000017563";"TAAR9";"TAAR9"
"ENSSHAT00000017564";"SLC34A1";"SLC34A1"
"ENSSHAT00000017565";"MRPL51";"MRPL51"
"ENSSHAT00000017566";"TSHZ1";"TSHZ1"
"ENSSHAT00000017567";"ARPC3";"ARPC3"
"ENSSHAT00000017568";"TFF2";"TFF2"
"ENSSHAT00000017569";"SLC4A1AP";"SLC4A1AP"
"ENSSHAT00000017570";NA;NA
"ENSSHAT00000017571";NA;NA
"ENSSHAT00000017572";NA;NA
"ENSSHAT00000017573";NA;NA
"ENSSHAT00000017574";"MCM10";"MCM10"
"ENSSHAT00000017575";"MCM10";"MCM10"
"ENSSHAT00000017576";"SSTR3";"SSTR3"
"ENSSHAT00000017577";NA;NA
"ENSSHAT00000017578";"NCAPD2";"NCAPD2"
"ENSSHAT00000017579";"NCAPD2";"NCAPD2"
"ENSSHAT00000017580";NA;NA
"ENSSHAT00000017581";"BCL2L2";"BCL2L2"
"ENSSHAT00000017582";"BCL2L2";"BCL2L2"
"ENSSHAT00000017583";"POLR2D";"POLR2D"
"ENSSHAT00000017584";"RPLP1";"RPLP1"
"ENSSHAT00000017585";"CHST9";"CHST9"
"ENSSHAT00000017586";"CGNL1";"CGNL1"
"ENSSHAT00000017587";"SLC13A4";"SLC13A4"
"ENSSHAT00000017588";"ADAMTS9";"ADAMTS9"
"ENSSHAT00000017589";"ADAMTS9";"ADAMTS9"
"ENSSHAT00000017590";NA;NA
"ENSSHAT00000017591";NA;NA
"ENSSHAT00000017592";"PTPN5";"PTPN5"
"ENSSHAT00000017593";"STK17B";"STK17B"
"ENSSHAT00000017594";"MMEL1";"MMEL1"
"ENSSHAT00000017595";NA;NA
"ENSSHAT00000017596";"ENPP4";"ENPP4"
"ENSSHAT00000017597";"THOC1";"THOC1"
"ENSSHAT00000017598";"THOC1";"THOC1"
"ENSSHAT00000017599";"TIMD4";"TIMD4"
"ENSSHAT00000017600";NA;NA
"ENSSHAT00000017601";NA;NA
"ENSSHAT00000017602";"STAT3";"STAT3"
"ENSSHAT00000017603";"RIN2";"RIN2"
"ENSSHAT00000017604";"RIN2";"RIN2"
"ENSSHAT00000017605";"FRMD5";"FRMD5"
"ENSSHAT00000017606";"FRMD5";"FRMD5"
"ENSSHAT00000017607";"NAGS";"NAGS"
"ENSSHAT00000017608";"STX12";"STX12"
"ENSSHAT00000017609";"CEP170";"CEP170"
"ENSSHAT00000017610";NA;NA
"ENSSHAT00000017611";"CD72";"CD72"
"ENSSHAT00000017612";"PABPN1";"PABPN1"
"ENSSHAT00000017613";NA;NA
"ENSSHAT00000017614";"LHFPL4";"LHFPL4"
"ENSSHAT00000017615";"SLC26A1";"SLC26A1"
"ENSSHAT00000017616";NA;NA
"ENSSHAT00000017617";NA;NA
"ENSSHAT00000017618";"SASH3";"SASH3"
"ENSSHAT00000017619";"RASGRF2";"RASGRF2"
"ENSSHAT00000017620";NA;NA
"ENSSHAT00000017621";"SCAPER";"SCAPER"
"ENSSHAT00000017622";"TMEM101";"TMEM101"
"ENSSHAT00000017623";"FAM171A1";"FAM171A1"
"ENSSHAT00000017624";"RAC2";"RAC2"
"ENSSHAT00000017625";"KCNN3";"KCNN3"
"ENSSHAT00000017626";"MMP13";"MMP13"
"ENSSHAT00000017627";"PTPRO";"PTPRO"
"ENSSHAT00000017628";"TTC7B";"TTC7B"
"ENSSHAT00000017629";NA;NA
"ENSSHAT00000017630";NA;NA
"ENSSHAT00000017631";"ERVMER34-1";"ERVMER34-1"
"ENSSHAT00000017632";"BHMT";"BHMT"
"ENSSHAT00000017633";"SPA17";"SPA17"
"ENSSHAT00000017634";"SPA17";"SPA17"
"ENSSHAT00000017635";"GTPBP2";"GTPBP2"
"ENSSHAT00000017636";"IL10RA";"IL10RA"
"ENSSHAT00000017637";"IL10RA";"IL10RA"
"ENSSHAT00000017638";"MPP4";"MPP4"
"ENSSHAT00000017639";"PPP2R3B";"PPP2R3B"
"ENSSHAT00000017640";"PPP2R3B";"PPP2R3B"
"ENSSHAT00000017641";"TESK1";"TESK1"
"ENSSHAT00000017642";"MED13";"MED13"
"ENSSHAT00000017643";"SH3D19";"SH3D19"
"ENSSHAT00000017644";"SLC22A17";"SLC22A17"
"ENSSHAT00000017645";"QRICH1";"QRICH1"
"ENSSHAT00000017646";"CHAC2";"CHAC2"
"ENSSHAT00000017647";NA;NA
"ENSSHAT00000017648";"ATP8B3";"ATP8B3"
"ENSSHAT00000017649";"SLX4";"SLX4"
"ENSSHAT00000017650";"SLX4";"SLX4"
"ENSSHAT00000017651";"SLX4";"SLX4"
"ENSSHAT00000017652";NA;NA
"ENSSHAT00000017653";NA;NA
"ENSSHAT00000017654";NA;NA
"ENSSHAT00000017655";"EFS";"EFS"
"ENSSHAT00000017656";"ADGRL4";"ADGRL4"
"ENSSHAT00000017657";"ADGRL4";"ADGRL4"
"ENSSHAT00000017658";"ZBTB40";"ZBTB40"
"ENSSHAT00000017659";"ZBTB40";"ZBTB40"
"ENSSHAT00000017660";"CASQ2";"CASQ2"
"ENSSHAT00000017661";"SLCO2A1";"SLCO2A1"
"ENSSHAT00000017662";NA;NA
"ENSSHAT00000017663";"ENPP5";"ENPP5"
"ENSSHAT00000017664";"ITM2B";"ITM2B"
"ENSSHAT00000017665";"CYP2R1";"CYP2R1"
"ENSSHAT00000017666";"CCDC23";"CCDC23"
"ENSSHAT00000017667";"SPAG9";"SPAG9"
"ENSSHAT00000017668";NA;NA
"ENSSHAT00000017669";"SDSL";"SDSL"
"ENSSHAT00000017670";"SDSL";"SDSL"
"ENSSHAT00000017671";"FAH";"FAH"
"ENSSHAT00000017672";"FAH";"FAH"
"ENSSHAT00000017673";"ALCAM";"ALCAM"
"ENSSHAT00000017674";"ALCAM";"ALCAM"
"ENSSHAT00000017675";"DAND5";"DAND5"
"ENSSHAT00000017676";"GPC1";"GPC1"
"ENSSHAT00000017677";"HAO2";"HAO2"
"ENSSHAT00000017678";"HAO2";"HAO2"
"ENSSHAT00000017679";"ANKK1";"ANKK1"
"ENSSHAT00000017680";"ANKK1";"ANKK1"
"ENSSHAT00000017681";NA;NA
"ENSSHAT00000017682";NA;NA
"ENSSHAT00000017683";"MAD2L1BP";"MAD2L1BP"
"ENSSHAT00000017684";"JAK2";"JAK2"
"ENSSHAT00000017685";NA;NA
"ENSSHAT00000017686";NA;NA
"ENSSHAT00000017687";"LPAR4";"LPAR4"
"ENSSHAT00000017688";NA;NA
"ENSSHAT00000017689";"FOXA2";"FOXA2"
"ENSSHAT00000017690";"TMEM14A";"TMEM14A"
"ENSSHAT00000017691";"ERMAP";"ERMAP"
"ENSSHAT00000017692";"ERMAP";"ERMAP"
"ENSSHAT00000017693";"SPOPL";"SPOPL"
"ENSSHAT00000017694";NA;NA
"ENSSHAT00000017695";"IGSF22";"IGSF22"
"ENSSHAT00000017696";"IGSF22";"IGSF22"
"ENSSHAT00000017697";"IGSF22";"IGSF22"
"ENSSHAT00000017698";NA;NA
"ENSSHAT00000017699";"KLHL38";"KLHL38"
"ENSSHAT00000017700";"KLHL38";"KLHL38"
"ENSSHAT00000017701";NA;NA
"ENSSHAT00000017702";"LSM12";"LSM12"
"ENSSHAT00000017703";"RUSC2";"RUSC2"
"ENSSHAT00000017704";"ETV6";"ETV6"
"ENSSHAT00000017705";"ETV6";"ETV6"
"ENSSHAT00000017706";"ETV6";"ETV6"
"ENSSHAT00000017707";"NFAT5";"NFAT5"
"ENSSHAT00000017708";"NFAT5";"NFAT5"
"ENSSHAT00000017709";"CEBPA";"CEBPA"
"ENSSHAT00000017710";"NKX6-1";"NKX6-1"
"ENSSHAT00000017711";"RNF111";"RNF111"
"ENSSHAT00000017712";"OTOR";"OTOR"
"ENSSHAT00000017713";"GBA3";"GBA3"
"ENSSHAT00000017714";"ANAPC7";"ANAPC7"
"ENSSHAT00000017715";"PCOLCE2";"PCOLCE2"
"ENSSHAT00000017716";"MAP3K15";"MAP3K15"
"ENSSHAT00000017717";"GADD45GIP1";"GADD45GIP1"
"ENSSHAT00000017718";"MEF2D";"MEF2D"
"ENSSHAT00000017719";"PDE7A";"PDE7A"
"ENSSHAT00000017720";NA;NA
"ENSSHAT00000017721";"COLGALT2";"COLGALT2"
"ENSSHAT00000017722";"COLGALT2";"COLGALT2"
"ENSSHAT00000017723";"FAM166B";"FAM166B"
"ENSSHAT00000017724";"CPEB4";"CPEB4"
"ENSSHAT00000017725";"ZDHHC9";"ZDHHC9"
"ENSSHAT00000017726";"GSE1";"GSE1"
"ENSSHAT00000017727";"PDE3B";"PDE3B"
"ENSSHAT00000017728";NA;NA
"ENSSHAT00000017729";NA;NA
"ENSSHAT00000017730";NA;NA
"ENSSHAT00000017731";NA;NA
"ENSSHAT00000017732";"DOK7";"DOK7"
"ENSSHAT00000017733";"DOK7";"DOK7"
"ENSSHAT00000017734";NA;NA
"ENSSHAT00000017735";"SLC37A3";"SLC37A3"
"ENSSHAT00000017736";"SLC37A3";"SLC37A3"
"ENSSHAT00000017737";"PAPOLG";"PAPOLG"
"ENSSHAT00000017738";"TPMT";"TPMT"
"ENSSHAT00000017739";"RAD23A";"RAD23A"
"ENSSHAT00000017740";"RAD23A";"RAD23A"
"ENSSHAT00000017741";"CD83";"CD83"
"ENSSHAT00000017742";"CD83";"CD83"
"ENSSHAT00000017743";"SYDE2";"SYDE2"
"ENSSHAT00000017744";"SYDE2";"SYDE2"
"ENSSHAT00000017745";"WWC1";"WWC1"
"ENSSHAT00000017746";"PDGFB";"PDGFB"
"ENSSHAT00000017747";"PDGFB";"PDGFB"
"ENSSHAT00000017748";"IQCA1";"IQCA1"
"ENSSHAT00000017749";"IQCA1";"IQCA1"
"ENSSHAT00000017750";NA;NA
"ENSSHAT00000017751";"GRIA3";"GRIA3"
"ENSSHAT00000017752";"GRIA3";"GRIA3"
"ENSSHAT00000017753";"GRIA3";"GRIA3"
"ENSSHAT00000017754";"GRB7";"GRB7"
"ENSSHAT00000017755";NA;NA
"ENSSHAT00000017756";"KIAA1468";"KIAA1468"
"ENSSHAT00000017757";"KIAA1468";"KIAA1468"
"ENSSHAT00000017758";"TCF4";"TCF4"
"ENSSHAT00000017759";"PPP1R8";"PPP1R8"
"ENSSHAT00000017760";"SNRPB2";"SNRPB2"
"ENSSHAT00000017761";"PURA";"PURA"
"ENSSHAT00000017762";"BHMT2";"BHMT2"
"ENSSHAT00000017763";"DGKQ";"DGKQ"
"ENSSHAT00000017764";"DGKQ";"DGKQ"
"ENSSHAT00000017765";"DGKQ";"DGKQ"
"ENSSHAT00000017766";NA;NA
"ENSSHAT00000017767";"UCMA";"UCMA"
"ENSSHAT00000017768";"FAM19A1";"FAM19A1"
"ENSSHAT00000017769";"KRT5";"KRT5"
"ENSSHAT00000017770";"CMTM5";"CMTM5"
"ENSSHAT00000017771";"CMTM5";"CMTM5"
"ENSSHAT00000017772";"TMPRSS3";"TMPRSS3"
"ENSSHAT00000017773";"RSPH9";"RSPH9"
"ENSSHAT00000017774";"CALR";"CALR"
"ENSSHAT00000017775";"CBLN4";"CBLN4"
"ENSSHAT00000017776";NA;NA
"ENSSHAT00000017777";"IRS2";"IRS2"
"ENSSHAT00000017778";"IFFO1";"IFFO1"
"ENSSHAT00000017779";"RGS14";"RGS14"
"ENSSHAT00000017780";"RGS14";"RGS14"
"ENSSHAT00000017781";"AQP4";"AQP4"
"ENSSHAT00000017782";"AQP4";"AQP4"
"ENSSHAT00000017783";NA;NA
"ENSSHAT00000017784";NA;NA
"ENSSHAT00000017785";NA;NA
"ENSSHAT00000017786";"EIF3H";"EIF3H"
"ENSSHAT00000017787";"GTF2A1L";"GTF2A1L"
"ENSSHAT00000017788";"GJC2";"GJC2"
"ENSSHAT00000017789";"WNT10A";"WNT10A"
"ENSSHAT00000017790";"TMEM86A";"TMEM86A"
"ENSSHAT00000017791";"HIP1";"HIP1"
"ENSSHAT00000017792";NA;NA
"ENSSHAT00000017793";"YKT6";"YKT6"
"ENSSHAT00000017794";"LHX2";"LHX2"
"ENSSHAT00000017795";"SUB1";"SUB1"
"ENSSHAT00000017796";"SUB1";"SUB1"
"ENSSHAT00000017797";"PTPRT";"PTPRT"
"ENSSHAT00000017798";"C12orf65";"C12orf65"
"ENSSHAT00000017799";"C12orf65";"C12orf65"
"ENSSHAT00000017800";NA;NA
"ENSSHAT00000017801";"MZT1";"MZT1"
"ENSSHAT00000017802";"MZT1";"MZT1"
"ENSSHAT00000017803";"SAR1B";"SAR1B"
"ENSSHAT00000017804";"DMGDH";"DMGDH"
"ENSSHAT00000017805";"DMGDH";"DMGDH"
"ENSSHAT00000017806";NA;NA
"ENSSHAT00000017807";"PCMTD2";"PCMTD2"
"ENSSHAT00000017808";"ERAL1";"ERAL1"
"ENSSHAT00000017809";"FAM124A";"FAM124A"
"ENSSHAT00000017810";NA;NA
"ENSSHAT00000017811";"TTC12";"TTC12"
"ENSSHAT00000017812";"GPATCH2L";"GPATCH2L"
"ENSSHAT00000017813";"CCL22";"CCL22"
"ENSSHAT00000017814";NA;NA
"ENSSHAT00000017815";NA;NA
"ENSSHAT00000017816";"HDDC2";"HDDC2"
"ENSSHAT00000017817";"GRK1";"GRK1"
"ENSSHAT00000017818";"SP4";"SP4"
"ENSSHAT00000017819";"FARSA";"FARSA"
"ENSSHAT00000017820";"OR52L1";"OR52L1"
"ENSSHAT00000017821";"PIM1";"PIM1"
"ENSSHAT00000017822";"CDK2AP1";"CDK2AP1"
"ENSSHAT00000017823";"ZNF385B";"ZNF385B"
"ENSSHAT00000017824";"MYH6";"MYH6"
"ENSSHAT00000017825";"SPCS3";"SPCS3"
"ENSSHAT00000017826";"ALB";"ALB"
"ENSSHAT00000017827";"JAZF1";"JAZF1"
"ENSSHAT00000017828";"G6PC3";"G6PC3"
"ENSSHAT00000017829";"G6PC3";"G6PC3"
"ENSSHAT00000017830";"ANKRD6";"ANKRD6"
"ENSSHAT00000017831";"LRRC4C";"LRRC4C"
"ENSSHAT00000017832";"CLK3";"CLK3"
"ENSSHAT00000017833";"FAM180A";"FAM180A"
"ENSSHAT00000017834";"SDS";"SDS"
"ENSSHAT00000017835";"ZC2HC1B";"ZC2HC1B"
"ENSSHAT00000017836";NA;NA
"ENSSHAT00000017837";"WTAP";"WTAP"
"ENSSHAT00000017838";NA;NA
"ENSSHAT00000017839";NA;NA
"ENSSHAT00000017840";"ABCC12";"ABCC12"
"ENSSHAT00000017841";"CX3CL1";"CX3CL1"
"ENSSHAT00000017842";"NOP2";"NOP2"
"ENSSHAT00000017843";"NSF";"NSF"
"ENSSHAT00000017844";"FUT10";"FUT10"
"ENSSHAT00000017845";"MMD";"MMD"
"ENSSHAT00000017846";"C15orf57";"C15orf57"
"ENSSHAT00000017847";NA;NA
"ENSSHAT00000017848";"GCC1";"GCC1"
"ENSSHAT00000017849";"ATP2A2";"ATP2A2"
"ENSSHAT00000017850";"IFNG";"IFNG"
"ENSSHAT00000017851";"TMEM237";"TMEM237"
"ENSSHAT00000017852";"WNT16";"WNT16"
"ENSSHAT00000017853";"NHLRC1";"NHLRC1"
"ENSSHAT00000017854";"INPP1";"INPP1"
"ENSSHAT00000017855";"OR52N4";"OR52N4"
"ENSSHAT00000017856";NA;NA
"ENSSHAT00000017857";NA;NA
"ENSSHAT00000017858";"YIPF6";"YIPF6"
"ENSSHAT00000017859";"DKK1";"DKK1"
"ENSSHAT00000017860";"WNT6";"WNT6"
"ENSSHAT00000017861";"WNT6";"WNT6"
"ENSSHAT00000017862";"RBM33";"RBM33"
"ENSSHAT00000017863";"RBM33";"RBM33"
"ENSSHAT00000017864";"CACHD1";"CACHD1"
"ENSSHAT00000017865";NA;NA
"ENSSHAT00000017866";"HECW2";"HECW2"
"ENSSHAT00000017867";"NOC3L";"NOC3L"
"ENSSHAT00000017868";"NOC3L";"NOC3L"
"ENSSHAT00000017869";"BORA";"BORA"
"ENSSHAT00000017870";"PRKCI";"PRKCI"
"ENSSHAT00000017871";"ARF5";"ARF5"
"ENSSHAT00000017872";"PRRX1";"PRRX1"
"ENSSHAT00000017873";"PRRX1";"PRRX1"
"ENSSHAT00000017874";"INPP4B";"INPP4B"
"ENSSHAT00000017875";"INPP4B";"INPP4B"
"ENSSHAT00000017876";"INPP4B";"INPP4B"
"ENSSHAT00000017877";"SLC30A1";"SLC30A1"
"ENSSHAT00000017878";"MSRB1";"MSRB1"
"ENSSHAT00000017879";"HDAC5";"HDAC5"
"ENSSHAT00000017880";"ATP6V1G3";"ATP6V1G3"
"ENSSHAT00000017881";"ANXA13";"ANXA13"
"ENSSHAT00000017882";"SPTY2D1";"SPTY2D1"
"ENSSHAT00000017883";"SPTY2D1";"SPTY2D1"
"ENSSHAT00000017884";"SPTY2D1";"SPTY2D1"
"ENSSHAT00000017885";"TTC34";"TTC34"
"ENSSHAT00000017886";NA;NA
"ENSSHAT00000017887";"LDLRAD4";"LDLRAD4"
"ENSSHAT00000017888";NA;NA
"ENSSHAT00000017889";NA;NA
"ENSSHAT00000017890";"LMAN2";"LMAN2"
"ENSSHAT00000017891";"QARS";"QARS"
"ENSSHAT00000017892";NA;NA
"ENSSHAT00000017893";NA;NA
"ENSSHAT00000017894";"FLOT2";"FLOT2"
"ENSSHAT00000017895";"FLOT2";"FLOT2"
"ENSSHAT00000017896";"FSCN3";"FSCN3"
"ENSSHAT00000017897";"IDI2";"IDI2"
"ENSSHAT00000017898";NA;NA
"ENSSHAT00000017899";"EDC3";"EDC3"
"ENSSHAT00000017900";"CAMK2B";"CAMK2B"
"ENSSHAT00000017901";"CAMK2B";"CAMK2B"
"ENSSHAT00000017902";"SHQ1";"SHQ1"
"ENSSHAT00000017903";"ERBB2";"ERBB2"
"ENSSHAT00000017904";NA;NA
"ENSSHAT00000017905";"GGPS1";"GGPS1"
"ENSSHAT00000017906";"GGPS1";"GGPS1"
"ENSSHAT00000017907";"PLBD2";"PLBD2"
"ENSSHAT00000017908";"ATP4B";"ATP4B"
"ENSSHAT00000017909";"ATP4B";"ATP4B"
"ENSSHAT00000017910";"MALT1";"MALT1"
"ENSSHAT00000017911";"MALT1";"MALT1"
"ENSSHAT00000017912";"CFAP54";"CFAP54"
"ENSSHAT00000017913";"CFAP54";"CFAP54"
"ENSSHAT00000017914";"KCNJ8";"KCNJ8"
"ENSSHAT00000017915";"CYTH4";"CYTH4"
"ENSSHAT00000017916";"CYTH4";"CYTH4"
"ENSSHAT00000017917";"IBA57";"IBA57"
"ENSSHAT00000017918";NA;NA
"ENSSHAT00000017919";"LAYN";"LAYN"
"ENSSHAT00000017920";NA;NA
"ENSSHAT00000017921";NA;NA
"ENSSHAT00000017922";"CUBN";"CUBN"
"ENSSHAT00000017923";"NT5E";"NT5E"
"ENSSHAT00000017924";"NLRC3";"NLRC3"
"ENSSHAT00000017925";"NLRC3";"NLRC3"
"ENSSHAT00000017926";"TMED9";"TMED9"
"ENSSHAT00000017927";"EVC";"EVC"
"ENSSHAT00000017928";"C14orf39";"C14orf39"
"ENSSHAT00000017929";"PHYH";"PHYH"
"ENSSHAT00000017930";"AJAP1";"AJAP1"
"ENSSHAT00000017931";"AJAP1";"AJAP1"
"ENSSHAT00000017932";"CEP152";"CEP152"
"ENSSHAT00000017933";"PLAGL1";"PLAGL1"
"ENSSHAT00000017934";NA;NA
"ENSSHAT00000017935";NA;NA
"ENSSHAT00000017936";"PDK3";"PDK3"
"ENSSHAT00000017937";NA;NA
"ENSSHAT00000017938";"MLLT10";"MLLT10"
"ENSSHAT00000017939";"MLLT10";"MLLT10"
"ENSSHAT00000017940";"DOCK1";"DOCK1"
"ENSSHAT00000017941";"RPUSD2";"RPUSD2"
"ENSSHAT00000017942";"RAB19";"RAB19"
"ENSSHAT00000017943";"SLC2A1";"SLC2A1"
"ENSSHAT00000017944";NA;NA
"ENSSHAT00000017945";"ZFAND6";"ZFAND6"
"ENSSHAT00000017946";"ZFAND6";"ZFAND6"
"ENSSHAT00000017947";"NRP1";"NRP1"
"ENSSHAT00000017948";"ASB5";"ASB5"
"ENSSHAT00000017949";"WISP1";"WISP1"
"ENSSHAT00000017950";"WISP1";"WISP1"
"ENSSHAT00000017951";"AFP";"AFP"
"ENSSHAT00000017952";NA;NA
"ENSSHAT00000017953";"UFL1";"UFL1"
"ENSSHAT00000017954";NA;NA
"ENSSHAT00000017955";"HRH3";"HRH3"
"ENSSHAT00000017956";"TAX1BP1";"TAX1BP1"
"ENSSHAT00000017957";"HDAC8";"HDAC8"
"ENSSHAT00000017958";"GPATCH2";"GPATCH2"
"ENSSHAT00000017959";"GPATCH2";"GPATCH2"
"ENSSHAT00000017960";NA;NA
"ENSSHAT00000017961";"AAK1";"AAK1"
"ENSSHAT00000017962";"MYH7";"MYH7"
"ENSSHAT00000017963";NA;NA
"ENSSHAT00000017964";NA;NA
"ENSSHAT00000017965";"EDN1";"EDN1"
"ENSSHAT00000017966";"EDN1";"EDN1"
"ENSSHAT00000017967";"C7orf50";"C7orf50"
"ENSSHAT00000017968";"MTMR14";"MTMR14"
"ENSSHAT00000017969";"IRG1";"IRG1"
"ENSSHAT00000017970";"THEMIS2";"THEMIS2"
"ENSSHAT00000017971";"FSD1L";"FSD1L"
"ENSSHAT00000017972";NA;NA
"ENSSHAT00000017973";"DHRS13";"DHRS13"
"ENSSHAT00000017974";"DHRS13";"DHRS13"
"ENSSHAT00000017975";NA;NA
"ENSSHAT00000017976";"TMEM132C";"TMEM132C"
"ENSSHAT00000017977";"TMEM132C";"TMEM132C"
"ENSSHAT00000017978";NA;NA
"ENSSHAT00000017979";"G2E3";"G2E3"
"ENSSHAT00000017980";"G2E3";"G2E3"
"ENSSHAT00000017981";"CAV2";"CAV2"
"ENSSHAT00000017982";"MYT1";"MYT1"
"ENSSHAT00000017983";"PAX4";"PAX4"
"ENSSHAT00000017984";NA;NA
"ENSSHAT00000017985";NA;NA
"ENSSHAT00000017986";NA;NA
"ENSSHAT00000017987";"B4GALT7";"B4GALT7"
"ENSSHAT00000017988";NA;NA
"ENSSHAT00000017989";"COLEC12";"COLEC12"
"ENSSHAT00000017990";"COLEC12";"COLEC12"
"ENSSHAT00000017991";"CYSTM1";"CYSTM1"
"ENSSHAT00000017992";"CYSTM1";"CYSTM1"
"ENSSHAT00000017993";"CYSTM1";"CYSTM1"
"ENSSHAT00000017994";"CYP19A1";"CYP19A1"
"ENSSHAT00000017995";"UBASH3A";"UBASH3A"
"ENSSHAT00000017996";"UBASH3A";"UBASH3A"
"ENSSHAT00000017997";"DIS3";"DIS3"
"ENSSHAT00000017998";NA;NA
"ENSSHAT00000017999";"VSIG2";"VSIG2"
"ENSSHAT00000018000";"CLDN23";"CLDN23"
"ENSSHAT00000018001";"PHGDH";"PHGDH"
"ENSSHAT00000018002";"ASS1";"ASS1"
"ENSSHAT00000018003";"PPP1R13B";"PPP1R13B"
"ENSSHAT00000018004";"PPP1R13B";"PPP1R13B"
"ENSSHAT00000018005";"KIF26B";"KIF26B"
"ENSSHAT00000018006";NA;NA
"ENSSHAT00000018007";NA;NA
"ENSSHAT00000018008";NA;NA
"ENSSHAT00000018009";"RTN4RL2";"RTN4RL2"
"ENSSHAT00000018010";"RGS4";"RGS4"
"ENSSHAT00000018011";"DUSP22";"DUSP22"
"ENSSHAT00000018012";NA;NA
"ENSSHAT00000018013";NA;NA
"ENSSHAT00000018014";"IQSEC3";"IQSEC3"
"ENSSHAT00000018015";"ZC3H14";"ZC3H14"
"ENSSHAT00000018016";"ZC3H14";"ZC3H14"
"ENSSHAT00000018017";NA;NA
"ENSSHAT00000018018";"PHF12";"PHF12"
"ENSSHAT00000018019";"NSUN5";"NSUN5"
"ENSSHAT00000018020";"SNTA1";"SNTA1"
"ENSSHAT00000018021";"PLCE1";"PLCE1"
"ENSSHAT00000018022";"ESAM";"ESAM"
"ENSSHAT00000018023";"SYCE2";"SYCE2"
"ENSSHAT00000018024";"SYCE2";"SYCE2"
"ENSSHAT00000018025";"USP6NL";"USP6NL"
"ENSSHAT00000018026";"USP6NL";"USP6NL"
"ENSSHAT00000018027";"PARVA";"PARVA"
"ENSSHAT00000018028";"SORL1";"SORL1"
"ENSSHAT00000018029";NA;NA
"ENSSHAT00000018030";"LMF1";"LMF1"
"ENSSHAT00000018031";"CACNA1C";"CACNA1C"
"ENSSHAT00000018032";"CACNA1C";"CACNA1C"
"ENSSHAT00000018033";"GCDH";"GCDH"
"ENSSHAT00000018034";"ALOX5AP";"ALOX5AP"
"ENSSHAT00000018035";NA;NA
"ENSSHAT00000018036";NA;NA
"ENSSHAT00000018037";"IQGAP3";"IQGAP3"
"ENSSHAT00000018038";"IQGAP3";"IQGAP3"
"ENSSHAT00000018039";"NPSR1";"NPSR1"
"ENSSHAT00000018040";"SMNDC1";"SMNDC1"
"ENSSHAT00000018041";"SMNDC1";"SMNDC1"
"ENSSHAT00000018042";"C6orf203";"C6orf203"
"ENSSHAT00000018043";"NDUFB10";"NDUFB10"
"ENSSHAT00000018044";"PNLDC1";"PNLDC1"
"ENSSHAT00000018045";"PNLDC1";"PNLDC1"
"ENSSHAT00000018046";"CCL17";"CCL17"
"ENSSHAT00000018047";"SUDS3";"SUDS3"
"ENSSHAT00000018048";"TMEM217";"TMEM217"
"ENSSHAT00000018049";"DNAJC24";"DNAJC24"
"ENSSHAT00000018050";NA;NA
"ENSSHAT00000018051";"DROSHA";"DROSHA"
"ENSSHAT00000018052";"DROSHA";"DROSHA"
"ENSSHAT00000018053";"DCUN1D5";"DCUN1D5"
"ENSSHAT00000018054";NA;NA
"ENSSHAT00000018055";NA;NA
"ENSSHAT00000018056";NA;NA
"ENSSHAT00000018057";NA;NA
"ENSSHAT00000018058";"CDK18";"CDK18"
"ENSSHAT00000018059";NA;NA
"ENSSHAT00000018060";"WDR37";"WDR37"
"ENSSHAT00000018061";"CGN";"CGN"
