"ID";"HGNC";"External Name"
"ENSSHAG00000016294";"ITPRIP";"ITPRIP"
"ENSSHAG00000016295";"BACH2";"BACH2"
"ENSSHAG00000016296";"CAMKK2";"CAMKK2"
"ENSSHAG00000016297";"SRA1";"SRA1"
"ENSSHAG00000016298";"ANGPTL1";"ANGPTL1"
"ENSSHAG00000016299";"SLC6A3";"SLC6A3"
"ENSSHAG00000016300";"NA";"NA"
"ENSSHAG00000016301";"TMF1";"TMF1"
"ENSSHAG00000016302";"RAB22A";"RAB22A"
"ENSSHAG00000016303";"GPR119";"GPR119"
"ENSSHAG00000016304";"NA";"NA"
"ENSSHAG00000016305";"NA";"NA"
"ENSSHAG00000016306";"SLC25A24";"SLC25A24"
"ENSSHAG00000016307";"MYOG";"MYOG"
"ENSSHAG00000016308";"NA";"NA"
"ENSSHAG00000016309";"MGST3";"MGST3"
"ENSSHAG00000016310";"PAX6";"PAX6"
"ENSSHAG00000016311";"PPM1L";"PPM1L"
"ENSSHAG00000016312";"ABCC3";"ABCC3"
"ENSSHAG00000016313";"ATN1";"ATN1"
"ENSSHAG00000016314";"GPR85";"GPR85"
"ENSSHAG00000016315";"APBB3";"APBB3"
"ENSSHAG00000016316";"NA";"NA"
"ENSSHAG00000016317";"NA";"NA"
"ENSSHAG00000016318";"PPP1R1C";"PPP1R1C"
"ENSSHAG00000016319";"CCDC51";"CCDC51"
"ENSSHAG00000016320";"PM20D1";"PM20D1"
"ENSSHAG00000016321";"CTIF";"CTIF"
"ENSSHAG00000016322";"FMO6P";"FMO6P"
"ENSSHAG00000016323";"C15orf27";"C15orf27"
"ENSSHAG00000016324";"ARHGAP1";"ARHGAP1"
"ENSSHAG00000016325";"NA";"NA"
"ENSSHAG00000016326";"NA";"NA"
"ENSSHAG00000016327";"TMEM37";"TMEM37"
"ENSSHAG00000016328";"NA";"NA"
"ENSSHAG00000016329";"NA";"NA"
"ENSSHAG00000016330";"KLHDC9";"KLHDC9"
"ENSSHAG00000016331";"BPIFC";"BPIFC"
"ENSSHAG00000016332";"KCTD18";"KCTD18"
"ENSSHAG00000016333";"NA";"NA"
"ENSSHAG00000016334";"NA";"NA"
"ENSSHAG00000016335";"MFGE8";"MFGE8"
"ENSSHAG00000016336";"PFDN2";"PFDN2"
"ENSSHAG00000016337";"SLIT3";"SLIT3"
"ENSSHAG00000016338";"MNAT1";"MNAT1"
"ENSSHAG00000016339";"PNKD";"PNKD"
"ENSSHAG00000016340";"GSTO2";"GSTO2"
"ENSSHAG00000016341";"CHDH";"CHDH"
"ENSSHAG00000016342";"SLC35A4";"SLC35A4"
"ENSSHAG00000016343";"NA";"NA"
"ENSSHAG00000016344";"SLC22A2";"SLC22A2"
"ENSSHAG00000016345";"CD207";"CD207"
"ENSSHAG00000016346";"TRAT1";"TRAT1"
"ENSSHAG00000016347";"QDPR";"QDPR"
"ENSSHAG00000016348";"BCHE";"BCHE"
"ENSSHAG00000016349";"INO80";"INO80"
"ENSSHAG00000016350";"PTPN6";"PTPN6"
"ENSSHAG00000016351";"NA";"NA"
"ENSSHAG00000016352";"LAP3";"LAP3"
"ENSSHAG00000016353";"NA";"NA"
"ENSSHAG00000016354";"S100A10";"S100A10"
"ENSSHAG00000016355";"NIT1";"NIT1"
"ENSSHAG00000016356";"TBX20";"TBX20"
"ENSSHAG00000016357";"TRMT61A";"TRMT61A"
"ENSSHAG00000016358";"BBS4";"BBS4"
"ENSSHAG00000016359";"DDC";"DDC"
"ENSSHAG00000016360";"DEDD";"DEDD"
"ENSSHAG00000016361";"NA";"NA"
"ENSSHAG00000016362";"ENDOD1";"ENDOD1"
"ENSSHAG00000016363";"NA";"NA"
"ENSSHAG00000016364";"NA";"NA"
"ENSSHAG00000016365";"MLLT4";"MLLT4"
"ENSSHAG00000016366";"F2";"F2"
"ENSSHAG00000016367";"UBA3";"UBA3"
"ENSSHAG00000016368";"ARHGDIB";"ARHGDIB"
"ENSSHAG00000016369";"ERLIN2";"ERLIN2"
"ENSSHAG00000016370";"C1QTNF1";"C1QTNF1"
"ENSSHAG00000016371";"BARHL2";"BARHL2"
"ENSSHAG00000016372";"C19orf40";"C19orf40"
"ENSSHAG00000016373";"NA";"NA"
"ENSSHAG00000016374";"NA";"NA"
"ENSSHAG00000016375";"ABL1";"ABL1"
"ENSSHAG00000016376";"MAMLD1";"MAMLD1"
"ENSSHAG00000016377";"ITGB1";"ITGB1"
"ENSSHAG00000016378";"NA";"NA"
"ENSSHAG00000016379";"PSMD14";"PSMD14"
"ENSSHAG00000016380";"UBE2O";"UBE2O"
"ENSSHAG00000016381";"MTX2";"MTX2"
"ENSSHAG00000016382";"OGFRL1";"OGFRL1"
"ENSSHAG00000016383";"FGD5";"FGD5"
"ENSSHAG00000016384";"RCAN1";"RCAN1"
"ENSSHAG00000016385";"NOSTRIN";"NOSTRIN"
"ENSSHAG00000016386";"CKAP5";"CKAP5"
"ENSSHAG00000016387";"NA";"NA"
"ENSSHAG00000016388";"PDZD8";"PDZD8"
"ENSSHAG00000016389";"NA";"NA"
"ENSSHAG00000016390";"CD14";"CD14"
"ENSSHAG00000016391";"INSRR";"INSRR"
"ENSSHAG00000016392";"HNRNPLL";"HNRNPLL"
"ENSSHAG00000016393";"NA";"NA"
"ENSSHAG00000016394";"CDC42EP1";"CDC42EP1"
"ENSSHAG00000016395";"NA";"NA"
"ENSSHAG00000016396";"AGPAT6";"AGPAT6"
"ENSSHAG00000016397";"NA";"NA"
"ENSSHAG00000016398";"ZMYM4";"ZMYM4"
"ENSSHAG00000016399";"ARHGEF26";"ARHGEF26"
"ENSSHAG00000016400";"PPARGC1B";"PPARGC1B"
"ENSSHAG00000016401";"CXorf36";"CXorf36"
"ENSSHAG00000016402";"MTHFD2L";"MTHFD2L"
"ENSSHAG00000016403";"SAAL1";"SAAL1"
"ENSSHAG00000016404";"CEP89";"CEP89"
"ENSSHAG00000016405";"LGALS2";"LGALS2"
"ENSSHAG00000016406";"PIK3CA";"PIK3CA"
"ENSSHAG00000016407";"CRYBA1";"CRYBA1"
"ENSSHAG00000016408";"SPHK1";"SPHK1"
"ENSSHAG00000016409";"NA";"NA"
"ENSSHAG00000016410";"CCNY";"CCNY"
"ENSSHAG00000016411";"NA";"NA"
"ENSSHAG00000016412";"NA";"NA"
"ENSSHAG00000016413";"CDC42";"CDC42"
"ENSSHAG00000016414";"TMCO6";"TMCO6"
"ENSSHAG00000016415";"NIPAL4";"NIPAL4"
"ENSSHAG00000016416";"PHB2";"PHB2"
"ENSSHAG00000016417";"SHISA5";"SHISA5"
"ENSSHAG00000016418";"UCHL1";"UCHL1"
"ENSSHAG00000016419";"ALPK3";"ALPK3"
"ENSSHAG00000016420";"ADPGK";"ADPGK"
"ENSSHAG00000016421";"ROR1";"ROR1"
"ENSSHAG00000016422";"NA";"NA"
"ENSSHAG00000016423";"SLC14A1";"SLC14A1"
"ENSSHAG00000016424";"NA";"NA"
"ENSSHAG00000016425";"ALDH9A1";"ALDH9A1"
"ENSSHAG00000016426";"MEFV";"MEFV"
"ENSSHAG00000016427";"NA";"NA"
"ENSSHAG00000016428";"NA";"NA"
"ENSSHAG00000016429";"HAPLN3";"HAPLN3"
"ENSSHAG00000016430";"NA";"NA"
"ENSSHAG00000016431";"RPH3A";"RPH3A"
"ENSSHAG00000016432";"WDR55";"WDR55"
"ENSSHAG00000016433";"MCF2L2";"MCF2L2"
"ENSSHAG00000016434";"NA";"NA"
"ENSSHAG00000016435";"STAC2";"STAC2"
"ENSSHAG00000016436";"COPS2";"COPS2"
"ENSSHAG00000016437";"FSIP2";"FSIP2"
"ENSSHAG00000016438";"NA";"NA"
"ENSSHAG00000016439";"EVX1";"EVX1"
"ENSSHAG00000016440";"IL15";"IL15"
"ENSSHAG00000016441";"LPCAT3";"LPCAT3"
"ENSSHAG00000016442";"NA";"NA"
"ENSSHAG00000016443";"ADORA1";"ADORA1"
"ENSSHAG00000016444";"GALNT2";"GALNT2"
"ENSSHAG00000016445";"TCTA";"TCTA"
"ENSSHAG00000016446";"ADAM19";"ADAM19"
"ENSSHAG00000016447";"PROSC";"PROSC"
"ENSSHAG00000016448";"NA";"NA"
"ENSSHAG00000016449";"ACAN";"ACAN"
"ENSSHAG00000016450";"WDR4";"WDR4"
"ENSSHAG00000016451";"NA";"NA"
"ENSSHAG00000016452";"S100A11";"S100A11"
"ENSSHAG00000016453";"NTRK1";"NTRK1"
"ENSSHAG00000016454";"CHMP4B";"CHMP4B"
"ENSSHAG00000016455";"UFC1";"UFC1"
"ENSSHAG00000016456";"NPC1L1";"NPC1L1"
"ENSSHAG00000016457";"NA";"NA"
"ENSSHAG00000016458";"NCALD";"NCALD"
"ENSSHAG00000016459";"NA";"NA"
"ENSSHAG00000016460";"N4BP1";"N4BP1"
"ENSSHAG00000016461";"RIC3";"RIC3"
"ENSSHAG00000016462";"ALG2";"ALG2"
"ENSSHAG00000016463";"NA";"NA"
"ENSSHAG00000016464";"LGI1";"LGI1"
"ENSSHAG00000016465";"ZRANB3";"ZRANB3"
"ENSSHAG00000016466";"RGS19";"RGS19"
"ENSSHAG00000016467";"HABP2";"HABP2"
"ENSSHAG00000016468";"RASL11A";"RASL11A"
"ENSSHAG00000016469";"CCDC92";"CCDC92"
"ENSSHAG00000016470";"NA";"NA"
"ENSSHAG00000016471";"B4GALNT3";"B4GALNT3"
"ENSSHAG00000016472";"USP21";"USP21"
"ENSSHAG00000016473";"NA";"NA"
"ENSSHAG00000016474";"AMT";"AMT"
"ENSSHAG00000016475";"FBXO7";"FBXO7"
"ENSSHAG00000016476";"CLRN2";"CLRN2"
"ENSSHAG00000016477";"DND1";"DND1"
"ENSSHAG00000016478";"NA";"NA"
"ENSSHAG00000016479";"GK5";"GK5"
"ENSSHAG00000016480";"NA";"NA"
"ENSSHAG00000016481";"NA";"NA"
"ENSSHAG00000016482";"RPL19";"RPL19"
"ENSSHAG00000016483";"GTF3C3";"GTF3C3"
"ENSSHAG00000016484";"RAB26";"RAB26"
"ENSSHAG00000016485";"ARL6IP5";"ARL6IP5"
"ENSSHAG00000016486";"MBOAT1";"MBOAT1"
"ENSSHAG00000016487";"HEY2";"HEY2"
"ENSSHAG00000016488";"GRTP1";"GRTP1"
"ENSSHAG00000016489";"PPOX";"PPOX"
"ENSSHAG00000016490";"NKX6-3";"NKX6-3"
"ENSSHAG00000016491";"RPN1";"RPN1"
"ENSSHAG00000016492";"NA";"NA"
"ENSSHAG00000016493";"SLC26A9";"SLC26A9"
"ENSSHAG00000016494";"NA";"NA"
"ENSSHAG00000016495";"CACNA1D";"CACNA1D"
"ENSSHAG00000016496";"ASCC3";"ASCC3"
"ENSSHAG00000016497";"B4GALT3";"B4GALT3"
"ENSSHAG00000016498";"CANT1";"CANT1"
"ENSSHAG00000016499";"CAPZA2";"CAPZA2"
"ENSSHAG00000016500";"ARHGAP40";"ARHGAP40"
"ENSSHAG00000016501";"SPC25";"SPC25"
"ENSSHAG00000016502";"NA";"NA"
"ENSSHAG00000016503";"HARS2";"HARS2"
"ENSSHAG00000016504";"PTP4A3";"PTP4A3"
"ENSSHAG00000016505";"SEMA4F";"SEMA4F"
"ENSSHAG00000016506";"SLC28A1";"SLC28A1"
"ENSSHAG00000016507";"NA";"NA"
"ENSSHAG00000016508";"CACNB1";"CACNB1"
"ENSSHAG00000016509";"TMBIM1";"TMBIM1"
"ENSSHAG00000016510";"NA";"NA"
"ENSSHAG00000016511";"NICN1";"NICN1"
"ENSSHAG00000016512";"SLC18A2";"SLC18A2"
"ENSSHAG00000016513";"PCSK5";"PCSK5"
"ENSSHAG00000016514";"C3orf52";"C3orf52"
"ENSSHAG00000016515";"NA";"NA"
"ENSSHAG00000016516";"TECTA";"TECTA"
"ENSSHAG00000016517";"ANAPC5";"ANAPC5"
"ENSSHAG00000016518";"ANK1";"ANK1"
"ENSSHAG00000016519";"TPH1";"TPH1"
"ENSSHAG00000016520";"KCNMB3";"KCNMB3"
"ENSSHAG00000016521";"NA";"NA"
"ENSSHAG00000016522";"NA";"NA"
"ENSSHAG00000016523";"NA";"NA"
"ENSSHAG00000016524";"ZMAT2";"ZMAT2"
"ENSSHAG00000016525";"AOX1";"AOX1"
"ENSSHAG00000016526";"R3HCC1";"R3HCC1"
"ENSSHAG00000016527";"C1S";"C1S"
"ENSSHAG00000016528";"CDH17";"CDH17"
"ENSSHAG00000016529";"PCDH17";"PCDH17"
"ENSSHAG00000016530";"COX11";"COX11"
"ENSSHAG00000016531";"MCEE";"MCEE"
"ENSSHAG00000016532";"PDE6A";"PDE6A"
"ENSSHAG00000016533";"FOXE1";"FOXE1"
"ENSSHAG00000016534";"NA";"NA"
"ENSSHAG00000016535";"NA";"NA"
"ENSSHAG00000016536";"NA";"NA"
"ENSSHAG00000016537";"NA";"NA"
"ENSSHAG00000016538";"NA";"NA"
"ENSSHAG00000016539";"LMOD3";"LMOD3"
"ENSSHAG00000016540";"LRRC16B";"LRRC16B"
"ENSSHAG00000016541";"TCEA2";"TCEA2"
"ENSSHAG00000016542";"PAX3";"PAX3"
"ENSSHAG00000016543";"CCDC7";"CCDC7"
"ENSSHAG00000016544";"ADGRA2";"ADGRA2"
"ENSSHAG00000016545";"LYSMD2";"LYSMD2"
"ENSSHAG00000016546";"MEIS1";"MEIS1"
"ENSSHAG00000016547";"PROX1";"PROX1"
"ENSSHAG00000016548";"FIBCD1";"FIBCD1"
"ENSSHAG00000016549";"LRRK2";"LRRK2"
"ENSSHAG00000016550";"ZNF200";"ZNF200"
"ENSSHAG00000016551";"CRHR1";"CRHR1"
"ENSSHAG00000016552";"EXOC5";"EXOC5"
"ENSSHAG00000016553";"NA";"NA"
"ENSSHAG00000016554";"NA";"NA"
"ENSSHAG00000016555";"NA";"NA"
"ENSSHAG00000016556";"TOM1L1";"TOM1L1"
"ENSSHAG00000016557";"DLX2";"DLX2"
"ENSSHAG00000016558";"SEC13";"SEC13"
"ENSSHAG00000016559";"MYBPH";"MYBPH"
"ENSSHAG00000016560";"XPNPEP1";"XPNPEP1"
"ENSSHAG00000016561";"MGP";"MGP"
"ENSSHAG00000016562";"NA";"NA"
"ENSSHAG00000016563";"NA";"NA"
"ENSSHAG00000016564";"NA";"NA"
"ENSSHAG00000016565";"NINJ2";"NINJ2"
"ENSSHAG00000016566";"GALK2";"GALK2"
"ENSSHAG00000016567";"MARK3";"MARK3"
"ENSSHAG00000016568";"MRPS33";"MRPS33"
"ENSSHAG00000016569";"COLEC10";"COLEC10"
"ENSSHAG00000016570";"TAF4B";"TAF4B"
"ENSSHAG00000016571";"PFKFB4";"PFKFB4"
"ENSSHAG00000016572";"NA";"NA"
"ENSSHAG00000016573";"ADAMTS4";"ADAMTS4"
"ENSSHAG00000016574";"SERGEF";"SERGEF"
"ENSSHAG00000016575";"C18orf21";"C18orf21"
"ENSSHAG00000016576";"ADGRL2";"ADGRL2"
"ENSSHAG00000016577";"CTDSPL2";"CTDSPL2"
"ENSSHAG00000016578";"FAM214B";"FAM214B"
"ENSSHAG00000016579";"MPHOSPH10";"MPHOSPH10"
"ENSSHAG00000016580";"LRP4";"LRP4"
"ENSSHAG00000016581";"HOXA13";"HOXA13"
"ENSSHAG00000016582";"MTM1";"MTM1"
"ENSSHAG00000016583";"LPCAT1";"LPCAT1"
"ENSSHAG00000016584";"TCHHL1";"TCHHL1"
"ENSSHAG00000016585";"M1AP";"M1AP"
"ENSSHAG00000016586";"NRG1";"NRG1"
"ENSSHAG00000016587";"CPNE6";"CPNE6"
"ENSSHAG00000016588";"ADGRB1";"ADGRB1"
"ENSSHAG00000016589";"PRPSAP1";"PRPSAP1"
"ENSSHAG00000016590";"C1orf21";"C1orf21"
"ENSSHAG00000016591";"STOML2";"STOML2"
"ENSSHAG00000016592";"GALNT5";"GALNT5"
"ENSSHAG00000016593";"TMOD2";"TMOD2"
"ENSSHAG00000016594";"ZBTB10";"ZBTB10"
"ENSSHAG00000016595";"NA";"NA"
"ENSSHAG00000016596";"NA";"NA"
"ENSSHAG00000016597";"NA";"NA"
"ENSSHAG00000016598";"CHI3L1";"CHI3L1"
"ENSSHAG00000016599";"NA";"NA"
"ENSSHAG00000016600";"HPS1";"HPS1"
"ENSSHAG00000016601";"NDUFS2";"NDUFS2"
"ENSSHAG00000016602";"TMCO1";"TMCO1"
"ENSSHAG00000016603";"TOX3";"TOX3"
"ENSSHAG00000016604";"MAB21L2";"MAB21L2"
"ENSSHAG00000016605";"PIGO";"PIGO"
"ENSSHAG00000016606";"CYP39A1";"CYP39A1"
"ENSSHAG00000016607";"DLEU7";"DLEU7"
"ENSSHAG00000016608";"PTRH2";"PTRH2"
"ENSSHAG00000016609";"NR5A1";"NR5A1"
"ENSSHAG00000016610";"TRMT44";"TRMT44"
"ENSSHAG00000016611";"NA";"NA"
"ENSSHAG00000016612";"TRAF7";"TRAF7"
"ENSSHAG00000016613";"NA";"NA"
"ENSSHAG00000016614";"PEAR1";"PEAR1"
"ENSSHAG00000016615";"DDX56";"DDX56"
"ENSSHAG00000016616";"TBR1";"TBR1"
"ENSSHAG00000016617";"NRL";"NRL"
"ENSSHAG00000016618";"PLA2G4A";"PLA2G4A"
"ENSSHAG00000016619";"SEC22B";"SEC22B"
"ENSSHAG00000016620";"NA";"NA"
"ENSSHAG00000016621";"KIF25";"KIF25"
"ENSSHAG00000016622";"CLTC";"CLTC"
"ENSSHAG00000016623";"HOXA11";"HOXA11"
"ENSSHAG00000016624";"SULF1";"SULF1"
"ENSSHAG00000016625";"KLHL32";"KLHL32"
"ENSSHAG00000016626";"SMCO3";"SMCO3"
"ENSSHAG00000016627";"PLEKHF1";"PLEKHF1"
"ENSSHAG00000016628";"NA";"NA"
"ENSSHAG00000016629";"FAN1";"FAN1"
"ENSSHAG00000016630";"NA";"NA"
"ENSSHAG00000016631";"PGAP1";"PGAP1"
"ENSSHAG00000016632";"PPP2CA";"PPP2CA"
"ENSSHAG00000016633";"SLC22A3";"SLC22A3"
"ENSSHAG00000016634";"ZC3H6";"ZC3H6"
"ENSSHAG00000016635";"STEAP3";"STEAP3"
"ENSSHAG00000016636";"TCHH";"TCHH"
"ENSSHAG00000016637";"NA";"NA"
"ENSSHAG00000016638";"B3GNT5";"B3GNT5"
"ENSSHAG00000016639";"FRMD4A";"FRMD4A"
"ENSSHAG00000016640";"NA";"NA"
"ENSSHAG00000016641";"NA";"NA"
"ENSSHAG00000016642";"PLXDC1";"PLXDC1"
"ENSSHAG00000016643";"AP5M1";"AP5M1"
"ENSSHAG00000016644";"NA";"NA"
"ENSSHAG00000016645";"AR";"AR"
"ENSSHAG00000016646";"LAMP1";"LAMP1"
"ENSSHAG00000016647";"TRAK2";"TRAK2"
"ENSSHAG00000016648";"NA";"NA"
"ENSSHAG00000016649";"NA";"NA"
"ENSSHAG00000016650";"GLS";"GLS"
"ENSSHAG00000016651";"OR10W1";"OR10W1"
"ENSSHAG00000016652";"NCOA7";"NCOA7"
"ENSSHAG00000016653";"ARPC2";"ARPC2"
"ENSSHAG00000016654";"NA";"NA"
"ENSSHAG00000016655";"PCK2";"PCK2"
"ENSSHAG00000016656";"NA";"NA"
"ENSSHAG00000016657";"NA";"NA"
"ENSSHAG00000016658";"FRA10AC1";"FRA10AC1"
"ENSSHAG00000016659";"SIGLEC15";"SIGLEC15"
"ENSSHAG00000016660";"LRRC71";"LRRC71"
"ENSSHAG00000016661";"NA";"NA"
"ENSSHAG00000016662";"STAG2";"STAG2"
"ENSSHAG00000016663";"VCP";"VCP"
"ENSSHAG00000016664";"NA";"NA"
"ENSSHAG00000016665";"NA";"NA"
"ENSSHAG00000016666";"NDUFV3";"NDUFV3"
"ENSSHAG00000016667";"APOA2";"APOA2"
"ENSSHAG00000016668";"NA";"NA"
"ENSSHAG00000016669";"PHLPP1";"PHLPP1"
"ENSSHAG00000016670";"PGR";"PGR"
"ENSSHAG00000016671";"PYROXD2";"PYROXD2"
"ENSSHAG00000016672";"FIGNL1";"FIGNL1"
"ENSSHAG00000016673";"NA";"NA"
"ENSSHAG00000016674";"NA";"NA"
"ENSSHAG00000016675";"NA";"NA"
"ENSSHAG00000016676";"TOMM40L";"TOMM40L"
"ENSSHAG00000016677";"ADTRP";"ADTRP"
"ENSSHAG00000016678";"NA";"NA"
"ENSSHAG00000016679";"CASKIN1";"CASKIN1"
"ENSSHAG00000016680";"NA";"NA"
"ENSSHAG00000016681";"KIAA0319L";"KIAA0319L"
"ENSSHAG00000016682";"ARHGEF11";"ARHGEF11"
"ENSSHAG00000016683";"QRICH2";"QRICH2"
"ENSSHAG00000016684";"RAB11FIP1";"RAB11FIP1"
"ENSSHAG00000016685";"SPPL2C";"SPPL2C"
"ENSSHAG00000016686";"SOX18";"SOX18"
"ENSSHAG00000016687";"NR1I3";"NR1I3"
"ENSSHAG00000016688";"NA";"NA"
"ENSSHAG00000016689";"HOXA7";"HOXA7"
"ENSSHAG00000016690";"NA";"NA"
"ENSSHAG00000016691";"NA";"NA"
"ENSSHAG00000016692";"ZEB2";"ZEB2"
"ENSSHAG00000016693";"TBCEL";"TBCEL"
"ENSSHAG00000016694";"NA";"NA"
"ENSSHAG00000016695";"KNCN";"KNCN"
"ENSSHAG00000016696";"RAB7B";"RAB7B"
"ENSSHAG00000016697";"HSPH1";"HSPH1"
"ENSSHAG00000016698";"MEGF9";"MEGF9"
"ENSSHAG00000016699";"TGFBR1";"TGFBR1"
"ENSSHAG00000016700";"ZMYND8";"ZMYND8"
"ENSSHAG00000016701";"EXD1";"EXD1"
"ENSSHAG00000016702";"MTMR10";"MTMR10"
"ENSSHAG00000016703";"NA";"NA"
"ENSSHAG00000016704";"SOX21";"SOX21"
"ENSSHAG00000016705";"RSL1D1";"RSL1D1"
"ENSSHAG00000016706";"EPGN";"EPGN"
"ENSSHAG00000016707";"NA";"NA"
"ENSSHAG00000016708";"NA";"NA"
"ENSSHAG00000016709";"PDZRN3";"PDZRN3"
"ENSSHAG00000016710";"RNF34";"RNF34"
"ENSSHAG00000016711";"GPM6A";"GPM6A"
"ENSSHAG00000016712";"NA";"NA"
"ENSSHAG00000016713";"NA";"NA"
"ENSSHAG00000016714";"HOXA6";"HOXA6"
"ENSSHAG00000016715";"KCNK18";"KCNK18"
"ENSSHAG00000016716";"NA";"NA"
"ENSSHAG00000016717";"EMC9";"EMC9"
"ENSSHAG00000016718";"OGDH";"OGDH"
"ENSSHAG00000016719";"ABCB11";"ABCB11"
"ENSSHAG00000016720";"HOXA5";"HOXA5"
"ENSSHAG00000016721";"EPG5";"EPG5"
"ENSSHAG00000016722";"RPTN";"RPTN"
"ENSSHAG00000016723";"C1RL";"C1RL"
"ENSSHAG00000016724";"ERMN";"ERMN"
"ENSSHAG00000016725";"WFS1";"WFS1"
"ENSSHAG00000016726";"CHP1";"CHP1"
"ENSSHAG00000016727";"NA";"NA"
"ENSSHAG00000016728";"NA";"NA"
"ENSSHAG00000016729";"RBM24";"RBM24"
"ENSSHAG00000016730";"NA";"NA"
"ENSSHAG00000016731";"NA";"NA"
"ENSSHAG00000016732";"YPEL5";"YPEL5"
"ENSSHAG00000016733";"NR6A1";"NR6A1"
"ENSSHAG00000016734";"FAM20B";"FAM20B"
"ENSSHAG00000016735";"MORC1";"MORC1"
"ENSSHAG00000016736";"NRDE2";"NRDE2"
"ENSSHAG00000016737";"APOOL";"APOOL"
"ENSSHAG00000016738";"TFDP2";"TFDP2"
"ENSSHAG00000016739";"TMEM239";"TMEM239"
"ENSSHAG00000016740";"FASTKD2";"FASTKD2"
"ENSSHAG00000016741";"FAM102B";"FAM102B"
"ENSSHAG00000016742";"TMOD3";"TMOD3"
"ENSSHAG00000016743";"ZMIZ1";"ZMIZ1"
"ENSSHAG00000016744";"KDM2B";"KDM2B"
"ENSSHAG00000016745";"UCK2";"UCK2"
"ENSSHAG00000016746";"RASSF10";"RASSF10"
"ENSSHAG00000016747";"NA";"NA"
"ENSSHAG00000016748";"NA";"NA"
"ENSSHAG00000016749";"GJD2";"GJD2"
"ENSSHAG00000016750";"NA";"NA"
"ENSSHAG00000016751";"FRMPD1";"FRMPD1"
"ENSSHAG00000016752";"NA";"NA"
"ENSSHAG00000016753";"CHIT1";"CHIT1"
"ENSSHAG00000016754";"PHKG1";"PHKG1"
"ENSSHAG00000016755";"RALGAPB";"RALGAPB"
"ENSSHAG00000016756";"NA";"NA"
"ENSSHAG00000016757";"ARHGAP18";"ARHGAP18"
"ENSSHAG00000016758";"SOX30";"SOX30"
"ENSSHAG00000016759";"C9orf89";"C9orf89"
"ENSSHAG00000016760";"TIMP2";"TIMP2"
"ENSSHAG00000016761";"NA";"NA"
"ENSSHAG00000016762";"NA";"NA"
"ENSSHAG00000016763";"NA";"NA"
"ENSSHAG00000016764";"CCNH";"CCNH"
"ENSSHAG00000016765";"NA";"NA"
"ENSSHAG00000016766";"SLC26A2";"SLC26A2"
"ENSSHAG00000016767";"ANXA10";"ANXA10"
"ENSSHAG00000016768";"GEM";"GEM"
"ENSSHAG00000016769";"ZNF639";"ZNF639"
"ENSSHAG00000016770";"DOK1";"DOK1"
"ENSSHAG00000016771";"OR1F1";"OR1F1"
"ENSSHAG00000016772";"EIF3J";"EIF3J"
"ENSSHAG00000016773";"IKZF1";"IKZF1"
"ENSSHAG00000016774";"BRD1";"BRD1"
"ENSSHAG00000016775";"NA";"NA"
"ENSSHAG00000016776";"ANKRD34B";"ANKRD34B"
"ENSSHAG00000016777";"GCLC";"GCLC"
"ENSSHAG00000016778";"CTSE";"CTSE"
"ENSSHAG00000016779";"CUL4A";"CUL4A"
"ENSSHAG00000016780";"NA";"NA"
"ENSSHAG00000016781";"NA";"NA"
"ENSSHAG00000016782";"NA";"NA"
"ENSSHAG00000016783";"LOXL3";"LOXL3"
"ENSSHAG00000016784";"NA";"NA"
"ENSSHAG00000016785";"B3GALTL";"B3GALTL"
"ENSSHAG00000016786";"HOXA3";"HOXA3"
"ENSSHAG00000016787";"RAB7A";"RAB7A"
"ENSSHAG00000016788";"SLC39A11";"SLC39A11"
"ENSSHAG00000016789";"KIAA1191";"KIAA1191"
"ENSSHAG00000016790";"SATL1";"SATL1"
"ENSSHAG00000016791";"PRKG2";"PRKG2"
"ENSSHAG00000016792";"NA";"NA"
"ENSSHAG00000016793";"PDE6C";"PDE6C"
"ENSSHAG00000016794";"GPC4";"GPC4"
"ENSSHAG00000016795";"MDGA1";"MDGA1"
"ENSSHAG00000016796";"CMTM8";"CMTM8"
"ENSSHAG00000016797";"FAM151B";"FAM151B"
"ENSSHAG00000016798";"NA";"NA"
"ENSSHAG00000016799";"PTPRZ1";"PTPRZ1"
"ENSSHAG00000016800";"ACSL5";"ACSL5"
"ENSSHAG00000016801";"NA";"NA"
"ENSSHAG00000016802";"NA";"NA"
"ENSSHAG00000016803";"MPZ";"MPZ"
"ENSSHAG00000016804";"TAB2";"TAB2"
"ENSSHAG00000016805";"HOXA2";"HOXA2"
"ENSSHAG00000016806";"PDE4DIP";"PDE4DIP"
"ENSSHAG00000016807";"RASA1";"RASA1"
"ENSSHAG00000016808";"SPG11";"SPG11"
"ENSSHAG00000016809";"TIGD6";"TIGD6"
"ENSSHAG00000016810";"PRPF6";"PRPF6"
"ENSSHAG00000016811";"NA";"NA"
"ENSSHAG00000016812";"NA";"NA"
"ENSSHAG00000016813";"NA";"NA"
"ENSSHAG00000016814";"NA";"NA"
"ENSSHAG00000016815";"AMOTL1";"AMOTL1"
"ENSSHAG00000016816";"DNAJB5";"DNAJB5"
"ENSSHAG00000016817";"HMGXB3";"HMGXB3"
"ENSSHAG00000016818";"HOXA1";"HOXA1"
"ENSSHAG00000016819";"HHIPL1";"HHIPL1"
"ENSSHAG00000016820";"MDH1B";"MDH1B"
"ENSSHAG00000016821";"PCDH8";"PCDH8"
